Gads;Menesis;Diena;gh_id;value;name;lon;lat;elevation;x;y;to_sea;cont_tas;h1;h5;h10
2023;4;5;RIAI99PA;1.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;6;RIAI99PA;3.8;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;7;RIAI99PA;8.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;8;RIAI99PA;7.2;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;9;RIAI99PA;5.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;10;RIAI99PA;6.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;11;RIAI99PA;12.0;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;12;RIAI99PA;12.0;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;13;RIAI99PA;12.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;14;RIAI99PA;10.6;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;15;RIAI99PA;9.0;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;16;RIAI99PA;7.4;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;17;RIAI99PA;8.2;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;18;RIAI99PA;6.1;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;19;RIAI99PA;9.7;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;20;RIAI99PA;8.6;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;21;RIAI99PA;6.7;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;22;RIAI99PA;5.1;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;23;RIAI99PA;11.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;24;RIAI99PA;12.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;25;RIAI99PA;14.0;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;26;RIAI99PA;6.6;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;27;RIAI99PA;6.1;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;28;RIAI99PA;4.9;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;29;RIAI99PA;7.9;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;4;30;RIAI99PA;6.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;1;RIAI99PA;7.2;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;2;RIAI99PA;8.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;3;RIAI99PA;6.9;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;4;RIAI99PA;4.8;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;5;RIAI99PA;2.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;6;RIAI99PA;2.4;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;7;RIAI99PA;4.8;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;8;RIAI99PA;6.2;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;9;RIAI99PA;9.2;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;10;RIAI99PA;10.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;11;RIAI99PA;11.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;12;RIAI99PA;12.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;13;RIAI99PA;12.0;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;14;RIAI99PA;12.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;15;RIAI99PA;15.6;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;16;RIAI99PA;14.5;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;17;RIAI99PA;11.7;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;18;RIAI99PA;9.8;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
2023;5;19;RIAI99PA;8.3;Ainazi;24.36596667;57.86790278;6.32;521323.7198;414432.061;467.84723018;21.3011578664749;3.781;5.71281305651;10.5947236552
