date;station;id;true;pred;error;abs_error;variance;MAE;RMSE;BIAS
2000-01-01;Ainazi;RIAI99PA;-4.8;-5.425503426261678;-0.6255034262616785;0.6255034262616785;0.7615774616558331;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Aluksne;RIAL99MS;-8.3;-8.297713783706419;0.002286216293581944;0.002286216293581944;0.5664021151535401;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Bauska;RIBA99PA;-4.9;-7.764688227008911;-2.8646882270089105;2.8646882270089105;0.3141284462700251;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Dagda;RIDAGDA;-4.4;-6.645611353880599;-2.245611353880599;2.245611353880599;1.2241602496644992;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Daugavpils;RIDM99MS;-4.8;-4.48448646249968;0.31551353750031996;0.31551353750031996;1.1041795923800795;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Dobele;RIDO99MS;-4.7;-5.791014438238811;-1.091014438238811;1.091014438238811;0.17160042686946042;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Riga;RIGASLU;-2.6;-4.215326556832629;-1.615326556832629;1.615326556832629;0.03513659812355163;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Gulbene;RIGU99MS;-7.1;-6.873279322098777;0.22672067790122252;0.22672067790122252;0.2556967166256321;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Jelgava;RIJE99PA;-4.7;-3.6495744969849944;1.0504255030150058;1.0504255030150058;0.01161735413716114;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Kolka;RIKO99PA;-1.5;-2.356756695933242;-0.856756695933242;0.856756695933242;1.0256208614507563;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Liepaja;RILP99PA;-0.4;-1.1395741124019956;-0.7395741124019956;0.7395741124019956;0.2734613332749136;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Madona;RIMADONA;-4.8;-5.522613469951231;-0.7226134699512308;0.7226134699512308;0.05932315883366046;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Mersrags;RIME99MS;-3.5;-2.201235953052596;1.298764046947404;1.298764046947404;0.4082645292202107;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Pavilosta;RIPA99PA;-1.0;-0.8408823762654185;0.1591176237345815;0.1591176237345815;0.45001239451465924;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Priekuli;RIPR99PA;-5.4;-5.511917004220814;-0.11191700422081396;0.11191700422081396;0.1878669099367598;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Rezekne;RIREZEKN;-6.1;-2.991791779264313;3.1082082207356865;3.1082082207356865;0.653311604693974;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Rujiena;RIRU99PA;-7.3;-4.815186066975841;2.484813933024159;2.484813933024159;1.0279017405594848;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Saldus;RISA99PA;-4.9;-4.651554109606544;0.2484458903934561;0.2484458903934561;0.5243186475062949;1.0513146595496936;1.3889446250543895;0.07138937578005312
2000-01-01;Skulte;RISE99MS;-3.5;-1.7224459793520202;1.7775540206479798;1.7775540206479798;0.14549950607831708;1.0513146595496936;1.3889446250543895;0.07138937578005312
