date;station;id;true;pred;error;abs_error;variance;MAE;RMSE;BIAS
2024-01-01;Ainazi;RIAI99PA;-8.9;-7.961470084726375;0.9385299152736257;0.9385299152736257;1.019097801639873;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Aluksne;RIAL99MS;-12.0;-12.109126143489636;-0.10912614348963601;0.10912614348963601;0.06285053632564086;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Bauska;RIBA99PA;-4.7;-4.707101924083264;-0.007101924083263711;0.007101924083263711;0.05678144674311625;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Dagda;RIDAGDA;-8.7;-4.670073435542337;4.0299265644576625;4.0299265644576625;0.0015935008378704651;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Daugavpils;RIDM99MS;-6.0;-6.522809346118494;-0.5228093461184944;0.5228093461184944;0.0;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Dobele;RIDO99MS;-4.7;-4.476740539797356;0.22325946020264453;0.22325946020264453;0.009587472628481919;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Riga;RIGASLU;-5.8;-5.998203302935443;-0.1982033029354433;0.1982033029354433;0.00061375676523312;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Gulbene;RIGU99MS;-10.1;-9.470381891542552;0.6296181084574481;0.6296181084574481;0.0;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Jelgava;RIJE99PA;-4.9;-4.785591560200386;0.11440843979961457;0.11440843979961457;0.10546197363782994;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Kolka;RIKO99PA;-4.6;-5.625101776510404;-1.0251017765104047;1.0251017765104047;0.0;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Liepaja;RILP99PA;-2.2;-3.039706191654364;-0.839706191654364;0.839706191654364;0.0;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Madona;RIMADONA;-8.9;-9.002797886973044;-0.10279788697304326;0.10279788697304326;0.0;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Mersrags;RIME99MS;-4.7;-5.679462244633992;-0.979462244633992;0.979462244633992;0.08124817359384906;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Pavilosta;RIPA99PA;-3.5;-3.3143771806998563;0.18562281930014368;0.18562281930014368;0.0008342991859535687;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Priekuli;RIPR99PA;-9.1;-9.007002678365682;0.09299732163431784;0.09299732163431784;0.015617428107361775;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Rezekne;RIREZEKN;-9.3;-9.080955966040829;0.2190440339591717;0.2190440339591717;0.6413069997615821;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Rujiena;RIRU99PA;-10.1;-6.947161980641604;3.152838019358396;3.152838019358396;0.014461768412223464;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Saldus;RISA99PA;-4.8;-4.309014893874844;0.490985106125156;0.490985106125156;0.09137099045710784;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Skulte;RISE99MS;-7.4;-6.976368563923203;0.4236314360767972;0.4236314360767972;0.0;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Skriveri;RISI99PA;-6.9;-6.81328057173913;0.08671942826087076;0.08671942826087076;0.0;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Stende;RIST99PA;-5.1;-5.438593990280745;-0.33859399028074577;0.33859399028074577;0.08250199549911486;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Ventspils;RIVE99PA;-3.9;-3.7372112246296765;0.16278877537032344;0.16278877537032344;0.007581637515613693;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Zilani;RIZI99PA;-7.4;-7.289052134155709;0.11094786584429173;0.11094786584429173;0.4395452984899748;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Zoseni;RIZO99MS;-9.8;-10.520602420084208;-0.7206024200842069;0.7206024200842069;0.14607486293908778;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-01;Rucava;RUCAVA;-1.9;-0.7087419190511541;1.1912580809488458;1.1912580809488458;0.2538517649118148;0.6758432240733161;1.1520810405354374;0.28836280593222857
2024-01-02;Ainazi;RIAI99PA;-16.0;-14.2306865021116;1.7693134978883993;1.7693134978883993;0.0;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Aluksne;RIAL99MS;-20.3;-19.665909950987718;0.6340900490122827;0.6340900490122827;0.0015014609041799076;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Bauska;RIBA99PA;-12.8;-15.745481819455598;-2.9454818194555976;2.9454818194555976;8.135100915751536e-05;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Dagda;RIDAGDA;-16.2;-13.250846047142236;2.9491539528577633;2.9491539528577633;0.03331434010214451;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Daugavpils;RIDM99MS;-13.4;-11.996650701135467;1.4033492988645335;1.4033492988645335;0.007208840867498623;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Dobele;RIDO99MS;-11.9;-11.94624707412687;-0.046247074126869236;0.046247074126869236;0.0;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Riga;RIGASLU;-12.9;-14.151268913854675;-1.251268913854675;1.251268913854675;2.960156032827399e-05;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Gulbene;RIGU99MS;-18.8;-18.43231594579667;0.3676840542033304;0.3676840542033304;4.3383935263818785e-05;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Jelgava;RIJE99PA;-12.5;-12.213092434921295;0.28690756507870496;0.28690756507870496;1.9115360494481592e-05;1.732174716607036;2.436106768276716;0.3470783005623153
2024-01-02;Kolka;RIKO99PA;-8.1;-9.578425096652822;-1.4784250966528223;1.4784250966528223;0.0;1.732174716607036;2.436106768276716;0.3470783005623153
